,Rooms,Type,Price,Method,Distance,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Regionname
1121,3,h,625000.0,S,9.2,1.0,2.0,104.0,138.0,10.0,Northern Metropolitan
1122,2,h,745000.0,SP,9.2,1.0,3.0,526.0,90.0,84.0,Northern Metropolitan
1123,4,h,1050000.0,PI,9.2,3.0,2.0,501.0,258.0,8.0,Northern Metropolitan
1124,2,h,935000.0,S,9.2,1.0,2.0,833.0,107.0,64.0,Northern Metropolitan
1125,2,h,820000.0,SP,9.2,1.0,4.0,629.0,120.0,64.0,Northern Metropolitan
1126,3,h,780000.0,S,9.2,1.0,2.0,307.0,96.0,74.0,Northern Metropolitan
1127,3,h,707000.0,S,9.2,2.0,3.0,556.0,129.0,74.0,Northern Metropolitan
1128,3,h,637000.0,S,9.2,1.0,4.0,498.0,97.0,74.0,Northern Metropolitan
1129,4,h,950000.0,S,9.2,2.0,2.0,298.0,231.0,11.0,Northern Metropolitan
1130,3,h,860000.0,PI,9.2,2.0,3.0,472.0,134.0,54.0,Northern Metropolitan
1131,5,h,1172000.0,S,9.2,3.0,2.0,425.0,37.0,10.0,Northern Metropolitan
1132,3,h,650000.0,SP,9.2,1.0,1.0,407.0,95.0,94.0,Northern Metropolitan
1133,4,h,792000.0,SP,9.2,2.0,1.0,320.0,131.0,74.0,Northern Metropolitan
1134,3,h,720000.0,S,9.2,1.0,2.0,499.0,105.0,54.0,Northern Metropolitan
1135,3,h,970000.0,S,9.2,1.0,2.0,575.0,129.0,64.0,Northern Metropolitan
1136,2,h,890000.0,S,1.6,1.0,1.0,178.0,70.0,124.0,Northern Metropolitan
1137,2,u,1260000.0,S,1.6,1.0,1.0,0.0,129.0,124.0,Northern Metropolitan
1138,2,u,855000.0,S,1.6,1.0,1.0,2886.0,122.0,194.0,Northern Metropolitan
1139,3,t,1125000.0,SP,1.6,2.0,2.0,0.0,151.0,24.0,Northern Metropolitan
1140,2,u,910000.0,S,1.6,1.0,1.0,0.0,97.0,144.0,Northern Metropolitan
1141,1,u,452000.0,SP,1.6,1.0,1.0,816.0,53.0,24.0,Northern Metropolitan
1142,1,u,415000.0,SP,1.6,1.0,1.0,3701.0,62.0,19.0,Northern Metropolitan
1143,1,u,372000.0,SP,1.6,1.0,1.0,0.0,65.0,19.0,Northern Metropolitan
1144,3,u,1326000.0,S,1.6,2.0,1.0,0.0,190.0,11.0,Northern Metropolitan
1145,2,h,1230000.0,S,1.6,2.0,1.0,0.0,153.0,104.0,Northern Metropolitan
1146,2,h,855000.0,S,1.6,1.0,0.0,130.0,80.0,134.0,Northern Metropolitan
1147,1,u,457000.0,S,1.6,1.0,1.0,406.0,49.0,54.0,Northern Metropolitan
1148,3,t,897500.0,S,1.6,2.0,1.0,82.0,82.0,29.0,Northern Metropolitan
1149,2,h,1265000.0,S,1.6,1.0,1.0,282.0,112.0,104.0,Northern Metropolitan
1150,3,h,1075000.0,S,1.6,1.0,0.0,183.0,104.0,144.0,Northern Metropolitan
1151,1,u,366000.0,S,1.6,1.0,1.0,0.0,44.0,54.0,Northern Metropolitan
1152,2,h,981000.0,S,1.6,1.0,0.0,188.0,107.0,124.0,Northern Metropolitan
1153,2,u,683000.0,S,1.6,1.0,1.0,0.0,92.0,124.0,Northern Metropolitan
1154,2,h,1000000.0,SP,1.6,1.0,2.0,159.0,86.0,144.0,Northern Metropolitan
1155,3,t,887500.0,S,1.6,2.0,1.0,81.0,82.0,24.0,Northern Metropolitan
1156,2,u,713500.0,S,1.6,2.0,1.0,1060.0,88.0,14.0,Northern Metropolitan
1157,3,u,1500000.0,S,1.6,2.0,2.0,0.0,159.0,104.0,Northern Metropolitan
1158,2,u,672000.0,S,1.6,1.0,1.0,0.0,60.0,22.0,Northern Metropolitan
1159,2,u,800000.0,VB,1.6,1.0,1.0,0.0,91.0,124.0,Northern Metropolitan
1160,2,u,1645000.0,S,1.6,1.0,3.0,0.0,2.0,134.0,Northern Metropolitan
1161,2,u,860000.0,PI,1.6,2.0,1.0,0.0,114.0,104.0,Northern Metropolitan
1162,3,h,1403000.0,S,13.9,1.0,4.0,727.0,123.0,54.0,Eastern Metropolitan
1163,3,h,1450000.0,PI,13.9,1.0,1.0,638.0,115.0,54.0,Eastern Metropolitan
1164,4,h,1396000.0,S,13.9,1.0,2.0,658.0,138.0,49.0,Eastern Metropolitan
1165,3,h,1125000.0,VB,13.9,2.0,2.0,819.0,173.0,54.0,Eastern Metropolitan
1166,3,u,700000.0,PI,13.9,2.0,2.0,0.0,119.0,17.0,Eastern Metropolitan
1167,4,h,1152000.0,S,13.9,2.0,2.0,336.0,176.0,17.0,Eastern Metropolitan
1168,4,h,1868000.0,S,13.9,2.0,2.0,925.0,218.0,64.0,Eastern Metropolitan
1169,4,h,1050000.0,PI,13.9,2.0,2.0,317.0,194.0,29.0,Eastern Metropolitan
1170,3,u,910000.0,S,13.9,2.0,2.0,299.0,135.0,23.0,Eastern Metropolitan
1171,3,h,1850000.0,S,13.9,1.0,2.0,1073.0,143.0,64.0,Eastern Metropolitan
1172,4,h,1225000.0,S,13.9,3.0,2.0,740.0,185.0,39.0,Eastern Metropolitan
1173,4,h,1316000.0,S,13.9,2.0,2.0,716.0,155.0,59.0,Eastern Metropolitan
1174,5,h,1400000.0,S,13.9,3.0,2.0,656.0,320.0,39.0,Eastern Metropolitan
1175,5,h,2168000.0,S,13.9,5.0,2.0,669.0,395.0,8.0,Eastern Metropolitan
1176,4,h,1430000.0,S,13.9,2.0,2.0,655.0,170.0,54.0,Eastern Metropolitan
1177,3,u,772000.0,S,13.9,2.0,1.0,203.0,109.0,38.0,Eastern Metropolitan
1178,4,h,1468000.0,S,13.9,2.0,2.0,806.0,170.0,49.0,Eastern Metropolitan
1179,4,u,753000.0,S,13.9,1.0,1.0,241.0,105.0,54.0,Eastern Metropolitan
1180,3,t,746000.0,S,13.9,2.0,2.0,118.0,106.0,11.0,Eastern Metropolitan
1181,3,h,1485000.0,S,13.9,2.0,2.0,731.0,140.0,64.0,Eastern Metropolitan
1182,3,h,1190000.0,S,13.9,1.0,1.0,658.0,140.0,64.0,Eastern Metropolitan
1183,3,h,900000.0,PI,13.9,2.0,2.0,366.0,150.0,11.0,Eastern Metropolitan
1184,3,h,1250000.0,PI,13.9,2.0,1.0,728.0,150.0,59.0,Eastern Metropolitan
1185,3,h,1030000.0,S,13.9,1.0,1.0,827.0,100.0,64.0,Eastern Metropolitan
1186,4,t,985000.0,S,13.9,2.0,2.0,182.0,160.0,26.0,Eastern Metropolitan
1187,3,h,1300000.0,S,13.9,1.0,2.0,651.0,119.0,54.0,Eastern Metropolitan
1188,4,h,1462500.0,S,13.9,3.0,2.0,654.0,160.0,55.0,Eastern Metropolitan
1189,3,h,1250000.0,PI,13.9,2.0,2.0,900.0,195.0,54.0,Eastern Metropolitan
1190,4,h,1460800.0,SP,13.9,3.0,2.0,654.0,305.0,54.0,Eastern Metropolitan
1191,3,h,1152500.0,S,13.9,2.0,2.0,648.0,129.0,44.0,Eastern Metropolitan
1192,5,h,1650000.0,VB,13.9,4.0,2.0,500.0,429.0,17.0,Eastern Metropolitan
1193,3,h,1391000.0,S,13.9,1.0,1.0,764.0,175.0,59.0,Eastern Metropolitan
1194,2,u,452000.0,S,13.9,1.0,1.0,67.0,68.0,49.0,Eastern Metropolitan
1195,3,t,1102200.0,SP,13.9,2.0,2.0,233.0,175.0,12.0,Eastern Metropolitan
1196,4,h,1401000.0,S,13.9,3.0,2.0,650.0,261.0,54.0,Eastern Metropolitan
1197,4,h,1782000.0,S,13.9,3.0,3.0,586.0,306.0,22.0,Eastern Metropolitan
1198,4,h,1520000.0,S,13.9,3.0,2.0,657.0,275.0,14.0,Eastern Metropolitan
1199,3,h,878000.0,S,13.9,2.0,2.0,0.0,163.0,23.0,Eastern Metropolitan
1200,4,t,973500.0,S,13.9,2.0,2.0,234.0,160.0,15.0,Eastern Metropolitan
1201,3,u,751800.0,SP,13.9,1.0,2.0,109.0,120.0,23.0,Eastern Metropolitan
1202,3,h,1100000.0,VB,13.9,2.0,2.0,771.0,169.0,64.0,Eastern Metropolitan
1203,3,h,1202000.0,S,13.9,2.0,2.0,649.0,150.0,59.0,Eastern Metropolitan
1204,3,h,1362000.0,S,13.9,1.0,2.0,798.0,132.0,64.0,Eastern Metropolitan
1205,4,h,1810000.0,S,13.9,2.0,4.0,769.0,240.0,54.0,Eastern Metropolitan
1206,5,h,1901000.0,S,10.3,2.0,2.0,963.0,225.0,99.0,Eastern Metropolitan
1207,4,h,1650000.0,VB,10.3,3.0,2.0,724.0,327.0,84.0,Eastern Metropolitan
1208,3,h,1816000.0,S,10.3,1.0,2.0,846.0,180.0,69.0,Eastern Metropolitan
1209,2,u,525000.0,S,10.3,1.0,1.0,79.0,70.0,54.0,Eastern Metropolitan
1210,4,h,2050000.0,S,10.3,3.0,2.0,723.0,290.0,74.0,Eastern Metropolitan
1211,5,h,1930000.0,S,10.3,2.0,1.0,939.0,236.0,94.0,Eastern Metropolitan
1212,4,h,2600000.0,VB,10.3,2.0,3.0,871.0,322.0,87.0,Eastern Metropolitan
1213,2,u,600000.0,SP,10.3,1.0,1.0,112.0,95.0,54.0,Eastern Metropolitan
1214,3,h,1601000.0,S,10.3,1.0,1.0,872.0,136.0,64.0,Eastern Metropolitan
1215,3,h,1100000.0,VB,10.3,2.0,1.0,555.0,300.0,36.0,Eastern Metropolitan
1216,4,h,2550000.0,VB,10.3,2.0,2.0,1484.0,478.0,54.0,Eastern Metropolitan
1217,3,u,1190000.0,S,10.3,2.0,2.0,0.0,148.0,49.0,Eastern Metropolitan
1218,4,h,2012000.0,S,10.3,3.0,2.0,597.0,245.0,84.0,Eastern Metropolitan
1219,4,h,2309000.0,S,10.3,3.0,2.0,1177.0,291.0,64.0,Eastern Metropolitan
1220,2,h,900000.0,VB,8.5,1.0,2.0,239.0,110.0,84.0,Southern Metropolitan
1221,3,h,1625000.0,S,8.5,2.0,2.0,447.0,181.0,104.0,Southern Metropolitan
1222,4,h,1100000.0,VB,8.5,2.0,0.0,147.0,159.0,114.0,Southern Metropolitan
1223,3,h,1755000.0,S,8.5,2.0,1.0,391.0,173.0,119.0,Southern Metropolitan
1224,4,h,1400000.0,SP,8.5,1.0,1.0,489.0,150.0,114.0,Southern Metropolitan
1225,3,u,1240000.0,S,8.5,2.0,2.0,319.0,123.0,34.0,Southern Metropolitan
1226,2,u,591000.0,S,8.5,1.0,1.0,815.0,62.0,16.0,Southern Metropolitan
1227,2,u,537000.0,S,8.5,1.0,1.0,0.0,79.0,54.0,Southern Metropolitan
1228,3,h,800000.0,VB,8.5,2.0,2.0,331.0,112.0,14.0,Southern Metropolitan
1229,3,h,965000.0,PI,8.5,1.0,2.0,275.0,119.0,124.0,Southern Metropolitan
1230,2,h,1160000.0,SP,8.5,2.0,2.0,155.0,137.0,13.0,Southern Metropolitan
1231,3,t,820000.0,VB,8.5,2.0,2.0,108.0,3.0,22.0,Southern Metropolitan
1232,4,h,2600000.0,S,8.5,2.0,2.0,527.0,184.0,144.0,Southern Metropolitan
1233,3,t,1071000.0,S,8.5,2.0,2.0,179.0,125.0,24.0,Southern Metropolitan
1234,3,h,1800000.0,S,8.5,2.0,2.0,492.0,181.0,119.0,Southern Metropolitan
1235,3,h,2345000.0,S,8.5,2.0,1.0,419.0,204.0,116.0,Southern Metropolitan
1236,2,u,741000.0,S,8.5,1.0,1.0,0.0,1561.0,58.0,Southern Metropolitan
1237,2,u,626000.0,S,8.5,1.0,1.0,1764.0,100.0,94.0,Southern Metropolitan
1238,4,h,1650000.0,PI,8.5,3.0,2.0,386.0,185.0,111.0,Southern Metropolitan
1239,3,t,850000.0,PI,8.5,2.0,2.0,108.0,142.0,24.0,Southern Metropolitan
1240,3,h,1750000.0,VB,8.5,2.0,2.0,517.0,207.0,124.0,Southern Metropolitan
1241,3,h,1450000.0,S,8.5,1.0,2.0,351.0,108.0,109.0,Southern Metropolitan
1242,4,h,2806000.0,S,8.5,3.0,2.0,669.0,255.0,94.0,Southern Metropolitan
1243,3,u,782000.0,S,8.5,1.0,1.0,0.0,95.0,54.0,Southern Metropolitan
1244,4,h,1007000.0,S,8.5,2.0,2.0,125.0,200.0,24.0,Southern Metropolitan
1245,4,h,1450000.0,PI,8.5,2.0,2.0,376.0,192.0,107.0,Southern Metropolitan
1246,2,u,500000.0,S,8.5,1.0,1.0,0.0,59.0,18.0,Southern Metropolitan
1247,4,h,2600000.0,SP,8.5,3.0,2.0,701.0,273.0,139.0,Southern Metropolitan
1248,2,h,895000.0,S,8.5,1.0,1.0,147.0,81.0,109.0,Southern Metropolitan
1249,4,h,2050000.0,PI,8.5,3.0,2.0,420.0,270.0,8.0,Southern Metropolitan
1250,3,h,1605000.0,S,8.5,1.0,1.0,418.0,152.0,134.0,Southern Metropolitan
1251,1,u,520000.0,S,7.7,1.0,1.0,0.0,51.0,94.0,Southern Metropolitan
1252,2,u,507000.0,S,7.7,1.0,1.0,0.0,79.0,54.0,Southern Metropolitan
1253,2,u,525000.0,S,7.7,1.0,1.0,553.0,83.0,64.0,Southern Metropolitan
1254,2,u,750000.0,S,7.7,1.0,1.0,0.0,71.0,94.0,Southern Metropolitan
1255,1,u,510000.0,S,7.7,1.0,1.0,0.0,60.0,23.0,Southern Metropolitan
1256,1,u,300000.0,S,7.7,1.0,0.0,0.0,33.0,94.0,Southern Metropolitan
1257,3,t,1395000.0,S,7.7,2.0,1.0,400.0,126.0,28.0,Southern Metropolitan
1258,2,u,855000.0,S,7.7,1.0,1.0,1966.0,85.0,64.0,Southern Metropolitan
1259,2,u,790000.0,S,7.7,1.0,2.0,0.0,85.0,84.0,Southern Metropolitan
1260,2,u,550000.0,S,7.7,1.0,1.0,0.0,68.0,64.0,Southern Metropolitan
1261,1,u,357000.0,S,7.7,1.0,1.0,0.0,50.0,59.0,Southern Metropolitan
1262,2,h,1210000.0,S,7.7,1.0,0.0,163.0,92.0,134.0,Southern Metropolitan
1263,2,u,825000.0,S,7.7,1.0,2.0,0.0,86.0,94.0,Southern Metropolitan
1264,3,h,1050000.0,VB,7.7,1.0,0.0,257.0,138.0,104.0,Southern Metropolitan
1265,2,u,632000.0,PI,7.7,1.0,1.0,0.0,54.0,54.0,Southern Metropolitan
1266,1,u,485000.0,S,7.7,1.0,1.0,0.0,43.0,54.0,Southern Metropolitan
1267,2,u,575000.0,PI,7.7,1.0,0.0,483.0,57.0,74.0,Southern Metropolitan
1268,2,u,590000.0,PI,7.7,1.0,1.0,0.0,77.0,54.0,Southern Metropolitan
1269,3,h,1238000.0,S,7.7,2.0,1.0,116.0,119.0,28.0,Southern Metropolitan
1270,2,u,510000.0,PI,7.7,1.0,1.0,0.0,62.0,74.0,Southern Metropolitan
1271,4,h,1875000.0,S,7.7,2.0,0.0,223.0,173.0,114.0,Southern Metropolitan
1272,3,u,780000.0,S,7.7,1.0,1.0,0.0,100.0,64.0,Southern Metropolitan
1273,3,h,878500.0,S,7.7,2.0,1.0,75.0,122.0,22.0,Southern Metropolitan
1274,3,h,3572000.0,S,7.7,2.0,6.0,737.0,207.0,109.0,Southern Metropolitan
1275,2,u,560000.0,PI,7.7,1.0,0.0,0.0,70.0,94.0,Southern Metropolitan
1276,2,u,765000.0,S,7.7,1.0,0.0,0.0,88.0,84.0,Southern Metropolitan
1277,2,u,670000.0,S,7.7,2.0,1.0,0.0,84.0,54.0,Southern Metropolitan
1278,3,h,1625000.0,S,7.7,2.0,1.0,246.0,133.0,74.0,Southern Metropolitan
1279,2,u,1122000.0,SP,7.7,2.0,1.0,0.0,104.0,101.0,Southern Metropolitan
1280,4,h,2400000.0,PI,7.7,2.0,2.0,560.0,185.0,104.0,Southern Metropolitan
1281,2,u,655000.0,PI,7.7,1.0,1.0,0.0,70.0,59.0,Southern Metropolitan
1282,2,u,684000.0,SP,7.7,1.0,0.0,0.0,98.0,94.0,Southern Metropolitan
1283,2,u,500000.0,VB,7.7,1.0,1.0,0.0,63.0,54.0,Southern Metropolitan
1284,2,u,680000.0,SP,7.7,1.0,1.0,0.0,67.0,94.0,Southern Metropolitan
1285,2,u,600000.0,S,7.7,1.0,1.0,0.0,75.0,64.0,Southern Metropolitan
1286,1,u,370000.0,PI,7.7,1.0,1.0,0.0,51.0,64.0,Southern Metropolitan
1287,1,u,390000.0,VB,7.7,1.0,1.0,644.0,47.0,64.0,Southern Metropolitan
1288,2,u,630000.0,PI,7.7,1.0,1.0,0.0,70.0,89.0,Southern Metropolitan
1289,2,u,640000.0,S,7.7,1.0,0.0,0.0,80.0,84.0,Southern Metropolitan
1290,2,u,932000.0,S,7.7,2.0,1.0,799.0,110.0,12.0,Southern Metropolitan
1291,2,u,645000.0,S,7.7,1.0,1.0,0.0,75.0,49.0,Southern Metropolitan
1292,1,u,347000.0,S,7.7,1.0,1.0,0.0,37.0,54.0,Southern Metropolitan
1293,2,u,875000.0,SP,7.7,1.0,1.0,0.0,83.0,94.0,Southern Metropolitan
1294,2,u,582500.0,SP,7.7,1.0,1.0,0.0,65.0,54.0,Southern Metropolitan
1295,2,u,570000.0,S,7.7,1.0,1.0,0.0,50.0,84.0,Southern Metropolitan
1296,4,h,1875000.0,VB,7.7,3.0,0.0,235.0,211.0,19.0,Southern Metropolitan
1297,1,u,340000.0,SP,7.7,1.0,1.0,0.0,42.0,54.0,Southern Metropolitan
1298,4,h,2200000.0,PI,7.7,3.0,2.0,348.0,218.0,124.0,Southern Metropolitan
1299,2,u,687500.0,S,7.7,1.0,1.0,0.0,69.0,94.0,Southern Metropolitan
1300,2,u,730000.0,S,7.7,1.0,1.0,0.0,85.0,84.0,Southern Metropolitan
1301,2,u,526000.0,S,7.7,1.0,0.0,0.0,47.0,94.0,Southern Metropolitan
1302,3,t,920000.0,PI,7.7,2.0,2.0,758.0,18.0,14.0,Southern Metropolitan
1303,3,h,1830000.0,S,7.7,2.0,2.0,374.0,162.0,99.0,Southern Metropolitan
1304,3,h,1425000.0,S,8.0,2.0,2.0,684.0,147.0,74.0,Western Metropolitan
1305,2,u,660000.0,S,8.0,1.0,1.0,263.0,113.0,44.0,Western Metropolitan
1306,2,u,550000.0,VB,8.0,1.0,1.0,0.0,83.0,44.0,Western Metropolitan
1307,3,h,1295000.0,PI,8.0,1.0,3.0,688.0,105.0,94.0,Western Metropolitan
1308,2,t,595000.0,S,8.0,1.0,2.0,752.0,89.0,34.0,Western Metropolitan
1309,3,h,911000.0,S,8.0,2.0,2.0,225.0,98.0,16.0,Western Metropolitan
1310,4,h,900000.0,SP,8.0,2.0,1.0,288.0,210.0,44.0,Western Metropolitan
1311,2,u,645000.0,S,8.0,1.0,1.0,0.0,76.0,44.0,Western Metropolitan
1312,2,u,702500.0,S,8.0,1.0,1.0,168.0,77.0,16.0,Western Metropolitan
1313,3,h,960000.0,S,8.0,1.0,2.0,549.0,106.0,74.0,Western Metropolitan
1314,4,h,1670000.0,S,8.0,2.0,1.0,291.0,183.0,104.0,Western Metropolitan
1315,3,h,1100000.0,VB,8.0,2.0,1.0,789.0,257.0,134.0,Western Metropolitan
1316,4,h,1800000.0,S,8.0,2.0,2.0,648.0,215.0,114.0,Western Metropolitan
1317,4,t,1250000.0,PI,8.0,3.0,2.0,374.0,267.0,9.0,Western Metropolitan
1318,2,h,1130000.0,SP,8.0,1.0,1.0,646.0,100.0,74.0,Western Metropolitan
1319,2,u,370000.0,PI,8.0,1.0,3.0,0.0,55.0,49.0,Western Metropolitan
1320,3,h,1467000.0,S,8.0,2.0,2.0,188.0,171.0,124.0,Western Metropolitan
1321,5,h,2800000.0,PI,8.0,4.0,6.0,877.0,378.0,19.0,Western Metropolitan
1322,4,h,1160000.0,S,8.0,3.0,2.0,256.0,217.0,9.0,Western Metropolitan
1323,6,h,2620000.0,S,8.0,4.0,2.0,860.0,355.0,94.0,Western Metropolitan
1324,3,h,1226000.0,S,8.0,1.0,3.0,533.0,125.0,69.0,Western Metropolitan
1325,4,h,1402000.0,S,8.0,2.0,1.0,554.0,193.0,84.0,Western Metropolitan
1326,3,h,855000.0,S,8.0,1.0,2.0,396.0,116.0,74.0,Western Metropolitan
1327,4,h,1275000.0,S,8.0,2.0,2.0,503.0,160.0,16.0,Western Metropolitan
1328,4,h,1590000.0,S,8.0,3.0,1.0,475.0,272.0,17.0,Western Metropolitan
1329,2,u,606000.0,S,8.0,1.0,2.0,0.0,93.0,52.0,Western Metropolitan
1330,3,h,1385000.0,S,8.0,2.0,1.0,619.0,137.0,94.0,Western Metropolitan
1331,3,t,650000.0,S,8.0,2.0,1.0,160.0,129.0,39.0,Western Metropolitan
1332,2,u,460000.0,S,8.0,1.0,1.0,0.0,72.0,64.0,Western Metropolitan
1333,3,t,1000000.0,VB,8.0,2.0,1.0,291.0,224.0,11.0,Western Metropolitan
1334,2,u,520000.0,VB,8.0,1.0,2.0,0.0,73.0,49.0,Western Metropolitan
1335,3,t,720000.0,S,8.0,1.0,2.0,190.0,142.0,25.0,Western Metropolitan
1336,4,h,1635000.0,VB,8.0,1.0,2.0,638.0,227.0,124.0,Western Metropolitan
1337,2,u,485000.0,SP,8.0,1.0,1.0,0.0,73.0,14.0,Western Metropolitan
1338,5,h,1575000.0,PI,8.0,3.0,2.0,700.0,454.0,36.0,Western Metropolitan
1339,1,u,280000.0,SP,8.0,1.0,1.0,0.0,49.0,64.0,Western Metropolitan
1340,4,h,1467000.0,S,8.0,2.0,1.0,683.0,145.0,104.0,Western Metropolitan
1341,2,h,890000.0,PI,8.0,1.0,1.0,649.0,108.0,74.0,Western Metropolitan
1342,2,h,870000.0,PI,8.0,1.0,2.0,319.0,120.0,104.0,Western Metropolitan
1343,3,h,1134000.0,S,8.0,1.0,1.0,551.0,114.0,74.0,Western Metropolitan
1344,1,u,320500.0,S,8.0,1.0,1.0,0.0,52.0,54.0,Western Metropolitan
1345,2,h,1065000.0,VB,8.0,1.0,2.0,477.0,143.0,64.0,Western Metropolitan
1346,4,h,1610000.0,S,8.0,2.0,2.0,601.0,250.0,14.0,Western Metropolitan
1347,2,h,930000.0,S,8.0,1.0,2.0,225.0,107.0,34.0,Western Metropolitan
1348,2,u,395000.0,SP,8.0,1.0,1.0,0.0,68.0,49.0,Western Metropolitan
1349,3,h,1470000.0,S,8.0,1.0,1.0,687.0,120.0,8.0,Western Metropolitan
1350,3,t,750000.0,VB,8.0,1.0,1.0,253.0,145.0,27.0,Western Metropolitan
1351,2,u,390000.0,VB,8.0,1.0,1.0,0.0,66.0,54.0,Western Metropolitan
1352,4,u,1170000.0,SP,8.0,2.0,2.0,0.0,180.0,11.0,Western Metropolitan
1353,4,h,1600000.0,SP,8.0,3.0,1.0,519.0,218.0,94.0,Western Metropolitan
1354,4,h,1535000.0,SP,8.0,1.0,2.0,638.0,227.0,124.0,Western Metropolitan
1355,2,u,435000.0,S,8.0,1.0,1.0,0.0,66.0,54.0,Western Metropolitan
1356,3,h,1460000.0,S,8.0,2.0,1.0,605.0,138.0,104.0,Western Metropolitan
1357,2,u,736000.0,S,8.0,1.0,1.0,0.0,106.0,84.0,Western Metropolitan
1358,2,u,450000.0,SP,8.0,1.0,1.0,0.0,65.0,54.0,Western Metropolitan
1359,2,u,740000.0,S,8.0,1.0,1.0,250.0,104.0,36.0,Western Metropolitan
1360,2,u,691000.0,SP,8.0,1.0,1.0,201.0,80.0,29.0,Western Metropolitan
1361,4,h,2355000.0,S,8.0,2.0,3.0,715.0,273.0,104.0,Western Metropolitan
1362,3,h,1625000.0,S,8.0,2.0,1.0,858.0,165.0,86.0,Western Metropolitan
1363,3,h,1150000.0,S,8.0,1.0,0.0,300.0,145.0,124.0,Western Metropolitan
1364,2,u,360000.0,VB,8.0,1.0,1.0,0.0,68.0,54.0,Western Metropolitan
1365,2,u,645000.0,SP,8.0,1.0,1.0,170.0,88.0,30.0,Western Metropolitan
1366,1,u,250000.0,VB,8.0,1.0,1.0,0.0,125.0,54.0,Western Metropolitan
1367,3,u,872000.0,S,8.0,1.0,1.0,862.0,135.0,54.0,Western Metropolitan
1368,2,u,630000.0,S,8.0,1.0,1.0,0.0,83.0,49.0,Western Metropolitan
1369,2,u,440000.0,S,8.0,1.0,1.0,1011.0,77.0,54.0,Western Metropolitan
1370,5,h,1811000.0,S,8.0,3.0,2.0,657.0,284.0,94.0,Western Metropolitan
1371,3,h,1500000.0,PI,8.0,2.0,3.0,440.0,190.0,94.0,Western Metropolitan
1372,3,h,1290000.0,S,8.0,1.0,1.0,618.0,132.0,64.0,Western Metropolitan
1373,3,h,1100000.0,PI,8.0,1.0,2.0,0.0,700.0,109.0,Western Metropolitan
1374,4,h,1270000.0,PI,8.0,2.0,2.0,411.0,266.0,28.0,Western Metropolitan
1375,3,h,1445000.0,S,8.0,2.0,1.0,400.0,168.0,114.0,Western Metropolitan
1376,4,h,1113000.0,S,8.0,1.0,2.0,533.0,127.0,74.0,Western Metropolitan
1377,2,u,370000.0,VB,8.0,1.0,1.0,0.0,59.0,64.0,Western Metropolitan
1378,2,u,396000.0,S,9.4,1.0,1.0,0.0,56.0,49.0,Western Metropolitan
1379,2,u,450000.0,SP,9.4,1.0,1.0,88.0,59.0,64.0,Western Metropolitan
1380,5,h,1360000.0,S,9.4,3.0,2.0,463.0,196.0,94.0,Western Metropolitan
1381,2,u,340000.0,SP,9.4,1.0,1.0,0.0,65.0,64.0,Western Metropolitan
1382,3,u,765000.0,S,9.4,2.0,1.0,0.0,134.0,22.0,Western Metropolitan
1383,3,u,712000.0,S,9.4,2.0,2.0,189.0,104.0,15.0,Western Metropolitan
1384,3,h,1250000.0,VB,5.8,2.0,0.0,327.0,144.0,114.0,Northern Metropolitan
1385,3,h,1350000.0,PI,5.8,1.0,2.0,309.0,110.0,24.0,Northern Metropolitan
1386,2,h,1220000.0,S,5.8,1.0,2.0,537.0,92.0,74.0,Northern Metropolitan
1387,4,h,1160000.0,PI,5.8,2.0,1.0,381.0,145.0,134.0,Northern Metropolitan
1388,2,u,505000.0,PI,5.8,1.0,1.0,0.0,70.0,54.0,Northern Metropolitan
1389,2,u,602000.0,S,5.8,1.0,1.0,0.0,77.0,11.0,Northern Metropolitan
1390,3,t,846000.0,SP,5.8,1.0,1.0,185.0,107.0,34.0,Northern Metropolitan
1391,2,u,400000.0,VB,5.8,1.0,1.0,0.0,68.0,54.0,Northern Metropolitan
1392,2,u,445000.0,S,5.8,1.0,1.0,0.0,56.0,54.0,Northern Metropolitan
1393,4,h,1730000.0,S,5.8,2.0,2.0,490.0,226.0,17.0,Northern Metropolitan
1394,2,u,510000.0,S,5.8,1.0,1.0,1658.0,68.0,54.0,Northern Metropolitan
1395,3,h,1350000.0,VB,5.8,1.0,4.0,553.0,109.0,94.0,Northern Metropolitan
1396,4,h,2000000.0,VB,5.8,3.0,2.0,575.0,280.0,9.0,Northern Metropolitan
1397,2,t,805000.0,S,5.8,1.0,1.0,140.0,2.0,16.0,Northern Metropolitan
1398,3,h,1055000.0,S,5.8,1.0,2.0,382.0,140.0,74.0,Northern Metropolitan
1399,2,u,548000.0,SP,5.8,1.0,1.0,0.0,68.0,10.0,Northern Metropolitan
1400,3,h,1500000.0,S,5.8,1.0,1.0,0.0,126.0,114.0,Northern Metropolitan
1401,2,u,600000.0,VB,5.8,1.0,2.0,0.0,75.0,54.0,Northern Metropolitan
1402,2,u,545000.0,SP,5.8,1.0,1.0,0.0,77.0,22.0,Northern Metropolitan
1403,3,h,1375000.0,S,5.8,1.0,1.0,496.0,122.0,114.0,Northern Metropolitan
1404,3,h,1252000.0,S,1.6,2.0,2.0,0.0,137.0,20.0,Northern Metropolitan
1405,2,u,810000.0,S,1.6,1.0,2.0,0.0,71.0,59.0,Northern Metropolitan
